MUN_NAME,SETT_NAME,SETT_TYPE,CP,No. De Manzanas,OBJECTID,POSTALCODE,ST_NAME,AREA,Shape_Leng,Shape_Area,Columna1
LA MAGDALENA CONTRERAS,POTRERILLO,COLONIA,10620,53,12435,10620,DISTRITO FEDERAL,700029324,0.034006635,2.29E-05,
MIGUEL HIDALGO,LOMAS DE VIRREYES,COLONIA,11000,53,12452,11000,DISTRITO FEDERAL,700029167,0.056055343,4.98E-05,
MIGUEL HIDALGO,IRRIGACION,COLONIA,11500,53,12513,11500,DISTRITO FEDERAL,700029167,0.039603957,6.80E-05,
MILPA ALTA,SAN MARCOS TLACOTENCO,BARRIO,12930,53,12576,12930,DISTRITO FEDERAL,720607724,0.071547337,0.000119586,
XOCHIMILCO,PLAN DE AYALA,CAMPAMENTO,16240,53,13083,16240,DISTRITO FEDERAL,713731114,0.048958523,9.48E-05,
XOCHIMILCO,SAN MATEO XALPA,PUEBLO,16800,53,13143,16800,DISTRITO FEDERAL,713731114,0.092320666,0.000147412,
?LVARO OBREG?N,GUADALUPE INN,COLONIA,1020,53,11067,1020,DISTRITO FEDERAL,711515239,0.034211712,5.76E-05,
?LVARO OBREG?N,FLORIDA,COLONIA,1030,53,11069,1030,DISTRITO FEDERAL,711515239,0.04488224,8.95E-05,
COYOAC?N,LOS GIRASOLES III,COLONIA,4920,53,11722,4920,DISTRITO FEDERAL,700029346,0.029745071,3.95E-05,
GUSTAVO A MADERO,JORGE NEGRETE,UNIDAD HABITACIONAL,7280,53,11922,7280,DISTRITO FEDERAL,700518396,0.01956067,1.93E-05,
IZTAPALAPA,BARRIO SANTA BARBARA,BARRIO,9000,53,12156,9000,DISTRITO FEDERAL,700029358,0.040100462,7.27E-05,
IZTAPALAPA,PARAJE ZACATEPEC,PUEBLO,9520,54,12257,9520,DISTRITO FEDERAL,700029358,0.031177791,3.70E-05,
IZTAPALAPA,TRIANGULO DE LAS AGUJAS,UNIDAD HABITACIONAL,9885,54,12385,9885,DISTRITO FEDERAL,700029358,0.019054704,1.92E-05,
LA MAGDALENA CONTRERAS,LA CARBONERA,COLONIA,10640,54,12437,10640,DISTRITO FEDERAL,700029324,0.041670193,4.21E-05,
XOCHIMILCO,SAN CRISTOBAL,BARRIO,16080,54,13066,16080,DISTRITO FEDERAL,713731114,0.018032982,1.79E-05,
AZCAPOTZALCO,TEZOZOMOC,COLONIA,2459,54,11438,2459,DISTRITO FEDERAL,700029112,0.024963283,2.88E-05,
AZCAPOTZALCO,ISSSFAM SEDENA LAS ARMAS,UNIDAD HABITACIONAL,2718,54,11460,2718,DISTRITO FEDERAL,700029112,0.015224034,1.36E-05,
CUAJIMALPA DE MORELOS,JESUS DEL MONTE,COLONIA,5260,54,11767,5260,DISTRITO FEDERAL,711515242,0.042978704,5.45E-05,
IZTAPALAPA,CACAMA,UNIDAD HABITACIONAL,9080,54,12166,9080,DISTRITO FEDERAL,700029358,0.02445247,1.29E-05,
IZTAPALAPA,SAN MIGUEL TEOTONGO(SECC LA CRUZ),COLONIA,9630,55,12271,9630,DISTRITO FEDERAL,700029358,0.023972469,2.47E-05,
MILPA ALTA,BARRIO SAN JUAN,BARRIO,12400,55,12571,12400,DISTRITO FEDERAL,720607724,0.071870715,0.00016076,
?LVARO OBREG?N,SAN ANGEL,COLONIA,1000,55,11065,1000,DISTRITO FEDERAL,711515239,0.053887248,9.47E-05,
?LVARO OBREG?N,AMPL TORRES DE POTRERO,COLONIA,1840,55,11360,1840,DISTRITO FEDERAL,711515239,0.033230545,6.97E-05,
COYOAC?N,CIUDAD UNIVERSITARIA,COLONIA,4360,55,11626,4360,DISTRITO FEDERAL,700029346,0.12382112,0.000636021,
COYOAC?N,UNIDAD HAB CULHUACAN STUNAM,UNIDAD HABITACIONAL,4908,55,11714,4908,DISTRITO FEDERAL,700029346,0.017023364,1.49E-05,
COYOAC?N,UNIDAD HAB EMILIANO ZAPATA,COLONIA,4919,55,11721,4919,DISTRITO FEDERAL,700029346,0.019550546,1.78E-05,
COYOAC?N,UNID OBRERO CTM CULHUACAN SECC 10,COLONIA,4939,55,11730,4939,DISTRITO FEDERAL,700029346,0.017969723,1.92E-05,
GUSTAVO A MADERO,SAN PEDRO ZACATENCO,COLONIA,7360,55,11950,7360,DISTRITO FEDERAL,700518396,0.049706098,0.000121072,
GUSTAVO A MADERO,CTM ARAGON,COLONIA,7990,55,12094,7990,DISTRITO FEDERAL,700518396,0.015906913,0.000015212,
IZTAPALAPA,PUEBLO SAN LORENZO TEZONCO,PUEBLO,9790,56,12317,9790,DISTRITO FEDERAL,700029358,0.051503058,0.000112451,
IZTAPALAPA,PLAN DE IGUALA,COLONIA,9838,56,12351,9838,DISTRITO FEDERAL,700029358,0.031997121,2.53E-05,
TLALPAN,ISIDRO FABELA,COLONIA,14030,56,12697,14030,DISTRITO FEDERAL,700029214,0.032260974,4.37E-05,
VENUSTIANO CARRANZA,AERONAUTICA MILITAR,COLONIA,15970,56,13000,15970,DISTRITO FEDERAL,701922214,0.050512602,5.82E-05,
AZCAPOTZALCO,SANTA BARBARA,PUEBLO,2230,56,11416,2230,DISTRITO FEDERAL,700029112,0.049392519,0.000109917,
BENITO JU?REZ,SANTA CRUZ ATOYAC,COLONIA,3310,56,11508,3310,DISTRITO FEDERAL,700029315,0.050657887,7.89E-05,
GUSTAVO A MADERO,ARAGON,COLONIA,7000,56,11834,7000,DISTRITO FEDERAL,700518396,0.029885957,4.52E-05,
GUSTAVO A MADERO,SAN JUAN TICOMAN,BARRIO,7350,56,11948,7350,DISTRITO FEDERAL,700518396,0.018271116,1.71E-05,
IZTAPALAPA,GAVILAN,UNIDAD HABITACIONAL,9369,57,12222,9369,DISTRITO FEDERAL,700029358,0.011249877,7.38E-06,
IZTAPALAPA,SAN JOSE ACULCO,COLONIA,9410,57,12230,9410,DISTRITO FEDERAL,700029358,0.025510829,3.12E-05,
XOCHIMILCO,SAN LUCAS XOCHIMANCA,PUEBLO,16300,57,13085,16300,DISTRITO FEDERAL,713731114,0.052073108,9.66E-05,
?LVARO OBREG?N,ALFONSO XIII,COLONIA,1460,57,11236,1460,DISTRITO FEDERAL,711515239,0.024613273,3.77E-05,
BENITO JU?REZ,GRAL PEDRO MARIA ANAYA,COLONIA,3340,57,11512,3340,DISTRITO FEDERAL,700029315,0.029793634,4.46E-05,
COYOAC?N,EL RELOJ,COLONIA,4640,57,11674,4640,DISTRITO FEDERAL,700029346,0.027291393,3.58E-05,
CUAJIMALPA DE MORELOS,CUMBRES REFORMA,FRACCIONAMIENTO,5128,57,11754,5128,DISTRITO FEDERAL,711515242,0.050717097,8.96E-05,
GUSTAVO A MADERO,SAN BARTOLO ATEPEHUACAN,COLONIA,7730,57,12021,7730,DISTRITO FEDERAL,700518396,0.040138904,4.40E-05,
GUSTAVO A MADERO,NARCISO BASSOLS,COLONIA,7980,57,12092,7980,DISTRITO FEDERAL,700518396,0.020417942,1.87E-05,
IZTACALCO,CUCHILLA GABRIEL RAMOS MILLAN,COLONIA,8020,57,12098,8020,DISTRITO FEDERAL,700029361,0.027218195,1.83E-05,
IZTACALCO,GRANJAS MEXICO,COLONIA,8400,57,12112,8400,DISTRITO FEDERAL,700029361,0.052788167,0.000155028,
LA MAGDALENA CONTRERAS,PUEBLO SAN BERNABE OCOTEPEC,PUEBLO,10300,58,12416,10300,DISTRITO FEDERAL,700029324,0.048834911,7.37E-05,
MIGUEL HIDALGO,ANZURES,COLONIA,11590,58,12526,11590,DISTRITO FEDERAL,700029167,0.027829604,3.88E-05,
MILPA ALTA,BARRIO SAN MIGUEL,BARRIO,12400,58,12567,12400,DISTRITO FEDERAL,720607724,0.100018482,0.000302805,
TLALPAN,NARCISO MENDOZA SUPER MANZANA 3 VILLA COAPA,COLONIA,14390,58,12812,14390,DISTRITO FEDERAL,700029214,0.01456623,1.27E-05,
XOCHIMILCO,EJIDO SANTA CRUZ XOCHITEPEC,COLONIA,16060,58,13056,16060,DISTRITO FEDERAL,713731114,0.047152804,8.89E-05,
COYOAC?N,VILLA COYOACAN,COLONIA,4000,58,11551,4000,DISTRITO FEDERAL,700029346,0.053134064,8.90E-05,
COYOAC?N,AVANTE,COLONIA,4460,58,11648,4460,DISTRITO FEDERAL,700029346,0.048781239,9.33E-05,
CUAUHT?MOC,BUENAVISTA,COLONIA,6350,58,11812,6350,DISTRITO FEDERAL,700029137,0.042911441,7.41E-05,
GUSTAVO A MADERO,LUIS DONALDO COLOSIO MURRIETA,COLONIA,7164,58,11877,7164,DISTRITO FEDERAL,700518396,0.024990593,2.62E-05,
GUSTAVO A MADERO,GERTRUDIS SANCHEZ 3A SECCION,COLONIA,7839,58,12040,7839,DISTRITO FEDERAL,700518396,0.022018107,3.00E-05,
IZTAPALAPA,SECTOR POPULAR,COLONIA,9060,58,12164,9060,DISTRITO FEDERAL,700029358,0.030781766,5.17E-05,
COYOAC?N,SANTA URSULA COAPA,CONDOMINIO,4650,59,11677,4650,DISTRITO FEDERAL,700029346,0.070526454,0.000105772,
GUSTAVO A MADERO,GABRIEL HERNANDEZ,COLONIA,7080,59,11849,7080,DISTRITO FEDERAL,700518396,0.030332552,5.06E-05,
GUSTAVO A MADERO,JUAN GONZALEZ ROMERO,COLONIA,7410,59,11959,7410,DISTRITO FEDERAL,700518396,0.024911184,3.70E-05,
GUSTAVO A MADERO,VILLA DE ARAGON,COLONIA,7570,59,11996,7570,DISTRITO FEDERAL,700518396,0.027739427,2.69E-05,
MIGUEL HIDALGO,POLANCO CHAPULTEPEC,COLONIA,11560,60,12522,11560,DISTRITO FEDERAL,700029167,0.032167322,5.07E-05,
VENUSTIANO CARRANZA,VALLE GOMEZ,COLONIA,15210,60,12924,15210,DISTRITO FEDERAL,701922214,0.024761544,3.25E-05,
?LVARO OBREG?N,UNIDAD HAB BELEN,UNIDAD HABITACIONAL,1209,60,11137,1209,DISTRITO FEDERAL,711515239,0.018519263,1.17E-05,
?LVARO OBREG?N,SANTA ROSA XOCHIAC,PUEBLO,1830,60,11359,1830,DISTRITO FEDERAL,711515239,0.068436983,0.00013412,
AZCAPOTZALCO,ESTACION PANTACO,EQUIPAMIENTO,2520,60,11446,2520,DISTRITO FEDERAL,700029112,0.078412993,0.00015306,
AZCAPOTZALCO,SAN MIGUEL AMANTLA,PUEBLO,2700,60,11457,2700,DISTRITO FEDERAL,700029112,0.033422605,5.41E-05,
CUAUHT?MOC,SAN RAFAEL,COLONIA,6470,60,11816,6470,DISTRITO FEDERAL,700029137,0.039671193,9.10E-05,
GUSTAVO A MADERO,AMPL PROVIDENCIA,COLONIA,7560,60,11995,7560,DISTRITO FEDERAL,700518396,0.019083662,1.99E-05,
IZTAPALAPA,SANTA MARIA AZTAHUACAN,UNIDAD HABITACIONAL,9500,61,12250,9500,DISTRITO FEDERAL,700029358,0.054925469,0.000067016,
IZTAPALAPA,CARLOS HANK GONZALEZ,COLONIA,9700,61,12295,9700,DISTRITO FEDERAL,700029358,0.028141255,2.81E-05,
IZTAPALAPA,CASA BLANCA,UNIDAD HABITACIONAL,9860,61,12375,9860,DISTRITO FEDERAL,700029358,0.016917816,1.74E-05,
LA MAGDALENA CONTRERAS,LOMAS DE SAN BERNABE,COLONIA,10350,61,12421,10350,DISTRITO FEDERAL,700029324,0.039856539,6.90E-05,
TLALPAN,JARDINES DE SAN JUAN,PUEBLO,14700,61,12896,14700,DISTRITO FEDERAL,700029214,0.039403203,7.57E-05,
CUAJIMALPA DE MORELOS,LOMAS DE VISTA HERMOSA,COLONIA,5100,61,11746,5100,DISTRITO FEDERAL,711515242,0.120233224,0.000219886,
IZTAPALAPA,SAN FRANCISCO APOLOCALCO,COLONIA,9638,62,12278,9638,DISTRITO FEDERAL,700029358,0.031558958,4.01E-05,
IZTAPALAPA,SABADELL BELLAVISTA,UNIDAD HABITACIONAL,9860,62,12372,9860,DISTRITO FEDERAL,700029358,0.013943402,9.71E-06,
LA MAGDALENA CONTRERAS,EL TANQUE,COLONIA,10320,62,12418,10320,DISTRITO FEDERAL,700029324,0.0311006,2.87E-05,
TL?HUAC,ZAPOTITLAN,UNIDAD HABITACIONAL,13209,62,12606,13209,DISTRITO FEDERAL,720607723,0.033491914,3.48E-05,
VENUSTIANO CARRANZA,VALENTIN GOMEZ FARIAS,COLONIA,15010,62,12918,15010,DISTRITO FEDERAL,701922214,0.023302506,2.63E-05,
XOCHIMILCO,PUEBLO NATIVITAS,PUEBLO,16450,62,13100,16450,DISTRITO FEDERAL,713731114,0.051212887,7.18E-05,
CUAJIMALPA DE MORELOS,CUAJIMALPA,COLONIA,5000,62,11737,5000,DISTRITO FEDERAL,711515242,0.080329325,0.000117632,
CUAUHT?MOC,TRANSITO,COLONIA,6820,62,11825,6820,DISTRITO FEDERAL,700029137,0.033249766,5.07E-05,
GUSTAVO A MADERO,CASTILLO GRANDE,COLONIA,7220,62,11897,7220,DISTRITO FEDERAL,700518396,0.027304329,3.02E-05,
IZTACALCO,AMPL GABRIEL RAMOS MILLAN,COLONIA,8020,62,12097,8020,DISTRITO FEDERAL,700029361,0.028495652,2.44E-05,
IZTACALCO,LOS PICOS DE IZTACALCO 1RA SECC,COLONIA,8770,62,12137,8770,DISTRITO FEDERAL,700029361,0.022919647,1.75E-05,
LA MAGDALENA CONTRERAS,INDEPENDENCIA SAN RAMON,UNIDAD HABITACIONAL,10100,63,12409,10100,DISTRITO FEDERAL,700029324,0.023179632,1.54E-05,
LA MAGDALENA CONTRERAS,LOS PADRES,COLONIA,10340,63,12420,10340,DISTRITO FEDERAL,700029324,0.028354883,3.76E-05,
LA MAGDALENA CONTRERAS,PUEBLO LA MAGDALENA CONTRERAS,PUEBLO,10910,63,12450,10910,DISTRITO FEDERAL,700029324,0.050346223,9.12E-05,
MIGUEL HIDALGO,OBSERVATORIO,COLONIA,11860,63,12537,11860,DISTRITO FEDERAL,700029167,0.029690693,3.56E-05,
VENUSTIANO CARRANZA,DEL PARQUE,COLONIA,15960,63,12999,15960,DISTRITO FEDERAL,701922214,0.028218173,4.01E-05,
XOCHIMILCO,XALTOCAN,CAMPAMENTO,16090,63,13068,16090,DISTRITO FEDERAL,713731114,0.043674753,9.33E-05,
XOCHIMILCO,SAN FRANCISCO TLALNEPANTLA,PUEBLO,16900,63,13159,16900,DISTRITO FEDERAL,713731114,0.132593738,0.000458167,
BENITO JU?REZ,NI?OS HEROES DE CHAPULTEPEC,COLONIA,3440,63,11517,3440,DISTRITO FEDERAL,700029315,0.026384409,2.92E-05,
COYOAC?N,SAN FRANCISCO CULHUACAN,BARRIO,4260,63,11575,4260,DISTRITO FEDERAL,700029346,0.064842737,9.45E-05,
COYOAC?N,EDUCACION,COLONIA,4400,63,11642,4400,DISTRITO FEDERAL,700029346,0.037358439,4.36E-05,
IZTAPALAPA,SAN LORENZO TEZONCO,UNIDAD HABITACIONAL,9839,64,12352,9839,DISTRITO FEDERAL,700029358,0.024888529,1.76E-05,
LA MAGDALENA CONTRERAS,PUEBLO NUEVO ALTO,COLONIA,10640,64,12438,10640,DISTRITO FEDERAL,700029324,0.040648665,3.35E-05,
MIGUEL HIDALGO,MILITAR 1 K LOMAS DE SOTELO,COLONIA,11200,64,12460,11200,DISTRITO FEDERAL,700029167,0.024742949,2.77E-05,
MILPA ALTA,SAN FRANCISCO TECOXPA,PUEBLO,12700,64,12574,12700,DISTRITO FEDERAL,720607724,0.235488335,0.000849277,
TLALPAN,MIGUEL HIDALGO,COLONIA,14000,64,12685,14000,DISTRITO FEDERAL,700029214,0.054660416,4.78E-05,
TLALPAN,EJIDOS DE SN PEDRO MARTIR,COLONIA,14640,64,12883,14640,DISTRITO FEDERAL,700029214,0.030448265,4.08E-05,
XOCHIMILCO,SAN ANDRES AHUAYUCAN,CAMPAMENTO,16810,64,13148,16810,DISTRITO FEDERAL,713731114,0.087395327,0.000204423,
?LVARO OBREG?N,PROGRESO,COLONIA,1080,64,11080,1080,DISTRITO FEDERAL,711515239,0.040747953,5.38E-05,
BENITO JU?REZ,INDEPENDENCIA,COLONIA,3630,64,11531,3630,DISTRITO FEDERAL,700029315,0.030480416,3.56E-05,
GUSTAVO A MADERO,LA FORESTAL,COLONIA,7140,64,11864,7140,DISTRITO FEDERAL,700518396,0.033882546,4.21E-05,
IZTAPALAPA,LA ESPERANZA,UNIDAD HABITACIONAL,9910,65,12395,9910,DISTRITO FEDERAL,700029358,0.029734005,5.18E-05,
MIGUEL HIDALGO,REFORMA PENSIL,COLONIA,11440,65,12496,11440,DISTRITO FEDERAL,700029167,0.020785857,2.44E-05,
TLALPAN,JARDINES EN LA MONTA?A,COLONIA,14210,65,12732,14210,DISTRITO FEDERAL,700029214,0.06947441,0.000201871,
?LVARO OBREG?N,JALAPA TEPITO 2A AMPLIACION,COLONIA,1296,65,11202,1296,DISTRITO FEDERAL,711515239,0.031665426,1.47E-05,
BENITO JU?REZ,NONOALCO,COLONIA,3700,65,11535,3700,DISTRITO FEDERAL,700029315,0.032751706,5.11E-05,
GUSTAVO A MADERO,ARBOLEDAS DE CUAUTEPEC EL ALTO,COLONIA,7140,65,11869,7140,DISTRITO FEDERAL,700518396,0.028330396,3.15E-05,
GUSTAVO A MADERO,UNIDAD HAB EL COYOL,COLONIA,7420,65,11961,7420,DISTRITO FEDERAL,700518396,0.027694947,2.54E-05,
IZTACALCO,MARIO MORENO,COLONIA,8400,65,12113,8400,DISTRITO FEDERAL,700029361,0.032247783,5.63E-05,
IZTAPALAPA,ZONA URB STA MARTHA ACATITLA SUR,COLONIA,9530,66,12258,9530,DISTRITO FEDERAL,700029358,0.045434197,8.77E-05,
IZTAPALAPA,UNIDAD HAB CARLOS JONGITUD BARRIOS,COLONIA,9897,66,12390,9897,DISTRITO FEDERAL,700029358,0.01635342,1.39E-05,
AZCAPOTZALCO,XOCHINAHUAC,UNIDAD HABITACIONAL,2125,66,11403,2125,DISTRITO FEDERAL,700029112,0.021118825,0.00002261,
IZTAPALAPA,FRACC POPULAR ALVARO OBREGON,COLONIA,9230,67,12193,9230,DISTRITO FEDERAL,700029358,0.02240517,3.12E-05,
IZTAPALAPA,GUADALUPE DEL MORAL,COLONIA,9300,67,12204,9300,DISTRITO FEDERAL,700029358,0.037259308,7.10E-05,
IZTAPALAPA,LA HERA,COLONIA,9720,67,12304,9720,DISTRITO FEDERAL,700029358,0.030986206,3.44E-05,
IZTAPALAPA,Z URB EJ LOS REYES CULHUACAN,PUEBLO,9840,67,12357,9840,DISTRITO FEDERAL,700029358,0.031582052,4.92E-05,
IZTAPALAPA,EL MOLINO TEZONCO,UNIDAD HABITACIONAL,9960,67,12399,9960,DISTRITO FEDERAL,700029358,0.02584901,3.30E-05,
LA MAGDALENA CONTRERAS,OCOTAL,COLONIA,10360,67,12422,10360,DISTRITO FEDERAL,700029324,0.037376512,4.25E-05,
TL?HUAC,CONCHITA B,COLONIA,13360,67,12636,13360,DISTRITO FEDERAL,720607723,0.027370057,4.57E-05,
TLALPAN,SAN LORENZO HUIPULCO,COLONIA,14370,67,12795,14370,DISTRITO FEDERAL,700029214,0.038411436,7.98E-05,
TLALPAN,LA PALMA,COLONIA,14476,67,12855,14476,DISTRITO FEDERAL,700029214,0.055756431,0.00012638,
AZCAPOTZALCO,PRESIDENTE MADERO,UNIDAD HABITACIONAL,2430,67,11434,2430,DISTRITO FEDERAL,700029112,0.016138042,1.58E-05,
BENITO JU?REZ,SAN SIMON TICUMAC,COLONIA,3660,67,11534,3660,DISTRITO FEDERAL,700029315,0.029659695,5.07E-05,
BENITO JU?REZ,SAN JOSE INSURGENTES,COLONIA,3900,67,11545,3900,DISTRITO FEDERAL,700029315,0.030649737,5.70E-05,
GUSTAVO A MADERO,GERTRUDIS SANCHEZ 2DA SECC,COLONIA,7839,67,12039,7839,DISTRITO FEDERAL,700518396,0.025783838,3.65E-05,
LA MAGDALENA CONTRERAS,LA MALINCHE,COLONIA,10010,68,12406,10010,DISTRITO FEDERAL,700029324,0.031114505,3.58E-05,
TL?HUAC,SELENE 2A SECCION,COLONIA,13420,68,12644,13420,DISTRITO FEDERAL,720607723,0.034804553,7.38E-05,
VENUSTIANO CARRANZA,AQUILES SERDAN,COLONIA,15430,68,12953,15430,DISTRITO FEDERAL,701922214,0.026500193,3.79E-05,
VENUSTIANO CARRANZA,MOCTEZUMA 1RA SECC,COLONIA,15500,68,12958,15500,DISTRITO FEDERAL,701922214,0.037762544,5.63E-05,
CUAUHT?MOC,SANTA MARIA INSURGENTES,COLONIA,6430,68,11814,6430,DISTRITO FEDERAL,700029137,0.044554547,7.77E-05,
COYOAC?N,AMPL SAN FRANCISCO CULHUACAN,COLONIA,4470,69,11649,4470,DISTRITO FEDERAL,700029346,0.027362622,4.41E-05,
COYOAC?N,UNIDAD HAB OBRERO CTM CULHUACAN 9,COLONIA,4909,69,11716,4909,DISTRITO FEDERAL,700029346,0.024034588,2.78E-05,
GUSTAVO A MADERO,ATZACOALCO CTM,COLONIA,7090,69,11852,7090,DISTRITO FEDERAL,700518396,0.024994063,2.73E-05,
GUSTAVO A MADERO,LA CASILDA,COLONIA,7150,69,11872,7150,DISTRITO FEDERAL,700518396,0.045039692,4.21E-05,
GUSTAVO A MADERO,SAN JUAN DE ARAGON 7MA SECC,COLONIA,7910,69,12064,7910,DISTRITO FEDERAL,700518396,0.042482387,0.000101285,
TLALPAN,PEDREGAL DE SAN NICOLAS 1A SECCION,COLONIA,14100,70,12717,14100,DISTRITO FEDERAL,700029214,0.042482077,6.32E-05,
XOCHIMILCO,SAN JUAN TEPEPAN,PUEBLO,16020,70,13018,16020,DISTRITO FEDERAL,713731114,0.071066013,0.000101492,
BENITO JU?REZ,LETRAN VALLE,COLONIA,3650,70,11533,3650,DISTRITO FEDERAL,700029315,0.035333948,6.11E-05,
GUSTAVO A MADERO,LOMA DE LA PALMA,COLONIA,7160,70,11873,7160,DISTRITO FEDERAL,700518396,0.037508104,4.50E-05,
GUSTAVO A MADERO,EL ARBOLILLO CTM,UNIDAD HABITACIONAL,7269,70,11915,7269,DISTRITO FEDERAL,700518396,0.022155219,2.14E-05,
TLALPAN,TORIELLO GUERRA,COLONIA,14050,71,12702,14050,DISTRITO FEDERAL,700029214,0.05255887,7.08E-05,
VENUSTIANO CARRANZA,PUEBLA,COLONIA,15020,71,12919,15020,DISTRITO FEDERAL,701922214,0.027208294,3.97E-05,
XOCHIMILCO,AMPL SAN MARCOS NORTE,COLONIA,16038,71,13043,16038,DISTRITO FEDERAL,713731114,0.055446837,4.16E-05,
XOCHIMILCO,SAN LORENZO,BARRIO,16040,71,13046,16040,DISTRITO FEDERAL,713731114,0.025858783,2.06E-05,
?LVARO OBREG?N,MERCED GOMEZ,FRACCIONAMIENTO,1600,71,11291,1600,DISTRITO FEDERAL,711515239,0.046932586,4.50E-05,
?LVARO OBREG?N,RANCHO SAN FRANCISCO,COLONIA,1807,71,11356,1807,DISTRITO FEDERAL,711515239,0.088765288,0.000181848,
COYOAC?N,UNID OBRERO CTM CULHUACAN SECC 7,COLONIA,4489,71,11660,4489,DISTRITO FEDERAL,700029346,0.026832958,3.69E-05,
IZTAPALAPA,SAN ANDRES TETEPILCO,COLONIA,9440,72,12241,9440,DISTRITO FEDERAL,700029358,0.04448018,6.99E-05,
IZTAPALAPA,ZONA RUSTICA,UNIDAD HABITACIONAL,9704,72,12296,9704,DISTRITO FEDERAL,700029358,0.021651508,2.86E-05,
TLALPAN,PEDREGAL DE SAN NICOLAS 2DA SECC,COLONIA,14100,72,12718,14100,DISTRITO FEDERAL,700029214,0.034026325,4.81E-05,
VENUSTIANO CARRANZA,PE?ON DE LOS BA?OS,COLONIA,15520,72,12960,15520,DISTRITO FEDERAL,701922214,0.042267627,5.22E-05,
GUSTAVO A MADERO,MARTIN CARRERA,COLONIA,7070,72,11845,7070,DISTRITO FEDERAL,700518396,0.038948008,5.30E-05,
GUSTAVO A MADERO,RES ZACATENCO,COLONIA,7369,72,11954,7369,DISTRITO FEDERAL,700518396,0.044595488,8.35E-05,
IZTAPALAPA,COLONIAL IZTAPALAPA,COLONIA,9270,73,12201,9270,DISTRITO FEDERAL,700029358,0.024156282,2.98E-05,
IZTAPALAPA,VALLE DE LUCES,UNIDAD HABITACIONAL,9809,73,12331,9809,DISTRITO FEDERAL,700029358,0.021905497,2.30E-05,
LA MAGDALENA CONTRERAS,SAN JERONIMO LIDICE,COLONIA,10200,73,12415,10200,DISTRITO FEDERAL,700029324,0.07029905,0.000186363,
MILPA ALTA,BARRIO OCOTITLA,BARRIO,12200,73,12564,12200,DISTRITO FEDERAL,720607724,0.093564482,0.00027737,
TLALPAN,TLALCOLIGIA,COLONIA,14430,73,12848,14430,DISTRITO FEDERAL,700029214,0.040540238,0.000044717,
IZTACALCO,JUVENTINO ROSAS,COLONIA,8700,73,12130,8700,DISTRITO FEDERAL,700029361,0.030291883,4.63E-05,
IZTAPALAPA,ESCUADRON 201,COLONIA,9060,73,12163,9060,DISTRITO FEDERAL,700029358,0.036398062,6.03E-05,
IZTAPALAPA,CUITLAHUAC EL ROSAL,COLONIA,9830,74,12347,9830,DISTRITO FEDERAL,700029358,0.011794231,5.15E-06,
IZTAPALAPA,EL ROSARIO,COLONIA,9930,74,12397,9930,DISTRITO FEDERAL,700029358,0.028071374,3.08E-05,
TL?HUAC,SELENE 1A SECCION,COLONIA,13420,74,12643,13420,DISTRITO FEDERAL,720607723,0.1445511,0.000363345,
COYOAC?N,UNIDAD HAB OBRERO CTM CULHUACAN 5,COLONIA,4440,74,11646,4440,DISTRITO FEDERAL,700029346,0.021086118,2.32E-05,
CUAUHT?MOC,CONDESA,COLONIA,6140,74,11803,6140,DISTRITO FEDERAL,700029137,0.03712996,6.01E-05,
IZTAPALAPA,COOPERATIVA BIATLON,UNIDAD HABITACIONAL,9577,75,12260,9577,DISTRITO FEDERAL,700029358,0.010903615,7.23E-06,
IZTAPALAPA,MIXCOATL,COLONIA,9708,75,12300,9708,DISTRITO FEDERAL,700029358,0.017395484,1.74E-05,
MIGUEL HIDALGO,TACUBA,COLONIA,11410,75,12490,11410,DISTRITO FEDERAL,700029167,0.035542433,6.30E-05,
XOCHIMILCO,SANTIAGO TEPALCATLALPAN,PUEBLO,16200,75,13074,16200,DISTRITO FEDERAL,713731114,0.109961161,0.00016586,
COYOAC?N,CARMEN SERDAN,COLONIA,4910,75,11719,4910,DISTRITO FEDERAL,700029346,0.020876346,2.12E-05,
IZTAPALAPA,PUEBLO SANTA MARTHA ACATITLA,PUEBLO,9510,76,12254,9510,DISTRITO FEDERAL,700029358,0.052714476,0.000124526,
IZTAPALAPA,MARIA ESTHER ZUNO DE ECHEVERRIA,UNIDAD HABITACIONAL,9860,76,12370,9860,DISTRITO FEDERAL,700029358,0.032220239,5.66E-05,
AZCAPOTZALCO,SAN JUAN TLIHUACA,UNIDAD HABITACIONAL,2400,76,11427,2400,DISTRITO FEDERAL,700029112,0.035520068,0.000061251,
COYOAC?N,RINCONADA LAS PLAYAS INFONAVIT,UNIDAD HABITACIONAL,4729,76,11693,4729,DISTRITO FEDERAL,700029346,0.014597435,1.16E-05,
GUSTAVO A MADERO,ESTRELLA,COLONIA,7810,76,12035,7810,DISTRITO FEDERAL,700518396,0.029206671,5.14E-05,
IZTAPALAPA,LEYES DE REFORMA,COLONIA,9310,77,12210,9310,DISTRITO FEDERAL,700029358,0.039054294,9.58E-05,
IZTAPALAPA,PARAJE SAN JUAN CERRO,COLONIA,9858,77,12365,9858,DISTRITO FEDERAL,700029358,0.02587324,2.34E-05,
COYOAC?N,PRADO CHURUBUSCO,COLONIA,4230,77,11570,4230,DISTRITO FEDERAL,700029346,0.037774281,8.02E-05,
